prefix,number_of_sites,backing_prefix
2803:f800:ffff::/48,5,2803:f800:ffff::/48
2804:1bc:ff90::/48,15,2804:1bc:ff90::/48
2804:1bc:ff91::/48,15,2804:1bc:ff91::/48
2804:1bc:ff92::/48,15,2804:1bc:ff92::/48
2804:1ca4:8080::/48,2,2804:1ca4:8080::/48
2a00:11c0:1010::/48,21,2a00:11c0:1010::/48
2a00:11c0:11c0::/48,5,2a00:11c0:11c0::/48
2a00:11c0:3d::/48,7,2a00:11c0:3d::/48
2a00:11c0:aa1::/48,20,2a00:11c0:aa1::/48
2a00:1630:5200::/48,5,2a00:1630:5200::/48
2a00:1a28:1400::/48,3,2a00:1a28::/32
2a00:1a28::/48,2,2a00:1a28::/32
2a00:1c3e:96::/48,7,2a00:1c3e:96::/47
2a00:1c3e:98::/48,9,2a00:1c3e:98::/47
2a00:1c50:94::/48,53,2a00:1c50:94::/48
2a00:86c0:2008::/48,28,2a00:86c0:2008::/48
2a00:86c0:2009::/48,27,2a00:86c0:2009::/48
2a00:86c0:2040::/48,27,2a00:86c0:2040::/48
2a00:86c0:2041::/48,28,2a00:86c0:2041::/48
2a00:86c0:2042::/48,27,2a00:86c0:2042::/48
2a00:86c0:2043::/48,27,2a00:86c0:2043::/48
2a00:86c0:2090::/48,28,2a00:86c0:2090::/48
2a00:86c0:2091::/48,27,2a00:86c0:2091::/48
2a00:9c00:120::/48,3,2a00:9c00:120::/48
2a00:a900:6afe::/48,4,2a00:a900:6afe::/48
2a00:a900:8afe::/48,7,2a00:a900:8afe::/48
2a00:b703:fff2::/48,2,2a00:b703:fff2::/48
2a00:edc0:107::/48,21,2a00:edc0:107::/48
2a00:edc0:6259::/48,20,2a00:edc0:6259::/48
2a00:fd80:aaaa::/48,2,2a00:fd80:aaaa::/48
2a00:fea0:dead::/48,24,2a00:fea0::/32
2a01:111:2003::/48,28,2a01:111:2003::/48
2a01:111:202c::/48,9,2a01:111:202c::/48
2a01:111:202e::/48,3,2a01:111:202e::/48
2a01:111:4004::/48,23,2a01:111:4004::/48
2a01:298:fd::/48,2,2a01:298:fd::/48
2a01:2c0:23db::/48,7,2a01:2c0:23db::/48
2a01:3f1:1::/48,4,2a01:3f1::/38
2a01:3f1:3001::/48,10,2a01:3f1:3000::/38
2a01:3f1:3032::/48,10,2a01:3f1:3000::/38
2a01:3f1:3033::/48,10,2a01:3f1:3000::/38
2a01:3f1:3034::/48,10,2a01:3f1:3000::/38
2a01:3f1:3035::/48,10,2a01:3f1:3000::/38
2a01:3f1:3036::/48,10,2a01:3f1:3000::/38
2a01:3f1:3038::/48,10,2a01:3f1:3000::/38
2a01:3f1:3047::/48,10,2a01:3f1:3000::/38
2a01:3f1:3048::/48,11,2a01:3f1:3000::/38
2a01:3f1:3049::/48,10,2a01:3f1:3000::/38
2a01:3f1:3050::/48,10,2a01:3f1:3000::/38
2a01:3f1:3051::/48,10,2a01:3f1:3000::/38
2a01:3f1:3052::/48,10,2a01:3f1:3000::/38
2a01:3f1:3053::/48,10,2a01:3f1:3000::/38
2a01:3f1:3054::/48,9,2a01:3f1:3000::/38
2a01:3f1:3055::/48,10,2a01:3f1:3000::/38
2a01:3f1:3056::/48,11,2a01:3f1:3000::/38
2a01:3f1:3057::/48,10,2a01:3f1:3000::/38
2a01:3f1:3058::/48,10,2a01:3f1:3000::/38
2a01:3f1:3059::/48,10,2a01:3f1:3000::/38
2a01:3f1:3060::/48,10,2a01:3f1:3000::/38
2a01:3f1:3061::/48,10,2a01:3f1:3000::/38
2a01:3f1:3063::/48,10,2a01:3f1:3000::/38
2a01:3f1:3066::/48,10,2a01:3f1:3000::/38
2a01:3f1:32::/48,4,2a01:3f1::/38
2a01:3f1:33::/48,4,2a01:3f1::/38
2a01:3f1:34::/48,4,2a01:3f1::/38
2a01:3f1:35::/48,4,2a01:3f1::/38
2a01:3f1:36::/48,4,2a01:3f1::/38
2a01:3f1:401::/48,5,2a01:3f1:400::/38
2a01:3f1:432::/48,5,2a01:3f1:400::/38
2a01:3f1:433::/48,5,2a01:3f1:400::/38
2a01:3f1:434::/48,5,2a01:3f1:400::/38
2a01:3f1:435::/48,5,2a01:3f1:400::/38
2a01:3f1:446::/48,5,2a01:3f1:400::/38
2a01:3f1:447::/48,5,2a01:3f1:400::/38
2a01:3f1:451::/48,5,2a01:3f1:400::/38
2a01:3f1:452::/48,5,2a01:3f1:400::/38
2a01:3f1:453::/48,5,2a01:3f1:400::/38
2a01:3f1:454::/48,5,2a01:3f1:400::/38
2a01:3f1:455::/48,5,2a01:3f1:400::/38
2a01:3f1:456::/48,5,2a01:3f1:400::/38
2a01:3f1:460::/48,5,2a01:3f1:400::/38
2a01:3f1:461::/48,5,2a01:3f1:400::/38
2a01:3f1:462::/48,5,2a01:3f1:400::/38
2a01:3f1:46::/48,4,2a01:3f1::/38
2a01:3f1:48::/48,4,2a01:3f1::/38
2a01:3f1:49::/48,4,2a01:3f1::/38
2a01:3f1:50::/48,4,2a01:3f1::/38
2a01:3f1:53::/48,4,2a01:3f1::/38
2a01:3f1:54::/48,4,2a01:3f1::/38
2a01:3f1:801::/48,3,2a01:3f1:800::/38
2a01:3f1:832::/48,3,2a01:3f1:800::/38
2a01:3f1:833::/48,3,2a01:3f1:800::/38
2a01:3f1:834::/48,3,2a01:3f1:800::/38
2a01:3f1:835::/48,3,2a01:3f1:800::/38
2a01:3f1:847::/48,3,2a01:3f1:800::/38
2a01:3f1:853::/48,3,2a01:3f1:800::/38
2a01:3f1:854::/48,3,2a01:3f1:800::/38
2a01:3f1:857::/48,3,2a01:3f1:800::/38
2a01:3f1:858::/48,3,2a01:3f1:800::/38
2a01:3f1:859::/48,3,2a01:3f1:800::/38
2a01:3f1:860::/48,3,2a01:3f1:800::/38
2a01:3f1:863::/48,3,2a01:3f1:800::/38
2a01:3f1:c001::/48,6,2a01:3f1:c000::/38
2a01:4580::/48,4,2a01:4580::/29
2a01:580::/48,2,2a01:580::/29
2a01:5ac0::/48,2,2a01:5ac0::/32
2a01:5b0:10::/48,7,2a01:5b0:10::/47
2a01:5b0:12::/48,13,2a01:5b0:12::/47
2a01:5b0:14::/48,10,2a01:5b0:14::/47
2a01:5b0:16::/48,7,2a01:5b0:16::/47
2a01:5b0:32::/48,4,2a01:5b0:32::/47
2a01:5b0:34::/48,6,2a01:5b0:34::/47
2a01:5b0:36::/48,4,2a01:5b0:36::/47
2a01:5b0:4::/48,7,2a01:5b0:4::/48
2a01:5b0:5::/48,6,2a01:5b0:5::/48
2a01:5b0:6::/48,6,2a01:5b0:6::/48
2a01:5b0:9::/48,7,2a01:5b0:9::/48
2a01:5b40:ac1::/48,8,2a01:5b40:ac1::/48
2a01:5b40:ac3::/48,14,2a01:5b40:ac3::/48
2a01:6100:111::/48,4,2a01:6100:111::/48
2a01:6100::/48,4,2a01:6100::/48
2a01:618:400::/48,4,2a01:618:400::/48
2a01:618:401::/48,4,2a01:618:401::/48
2a01:618:402::/48,4,2a01:618:402::/48
2a01:618:403::/48,4,2a01:618:403::/48
2a01:618:404::/48,4,2a01:618:404::/48
2a01:618:405::/48,4,2a01:618:405::/48
2a01:618:406::/48,4,2a01:618:406::/48
2a01:618:407::/48,4,2a01:618:407::/48
2a01:618:408::/48,2,2a01:618:408::/48
2a01:618:409::/48,2,2a01:618:409::/48
2a01:70:fffe::/48,5,2a01:70:fffe::/48
2a01:7c00:18::/48,2,2a01:7c00:10::/44
2a01:7e27::/48,2,2a01:7e27::/32
2a01:8840:106::/48,16,2a01:8840:106::/48
2a01:8840:107::/48,17,2a01:8840:107::/48
2a01:8840:108::/48,17,2a01:8840:108::/48
2a01:8840:109::/48,16,2a01:8840:109::/48
2a01:8840:10::/48,9,2a01:8840:10::/48
2a01:8840:10c::/48,13,2a01:8840:10c::/48
2a01:8840:10d::/48,14,2a01:8840:10d::/48
2a01:8840:10e::/48,6,2a01:8840:10e::/48
2a01:8840:10f::/48,15,2a01:8840:10f::/48
2a01:8840:12::/48,11,2a01:8840:12::/48
2a01:8840:13::/48,12,2a01:8840:13::/48
2a01:8840:14::/48,10,2a01:8840:14::/48
2a01:8840:15::/48,16,2a01:8840:15::/48
2a01:8840:16::/48,11,2a01:8840:16::/48
2a01:8840:17::/48,11,2a01:8840:17::/48
2a01:8840:18::/48,9,2a01:8840:18::/48
2a01:8840:19::/48,17,2a01:8840:19::/48
2a01:8840:1::/48,12,2a01:8840:1::/48
2a01:8840:1a::/48,12,2a01:8840:1a::/48
2a01:8840:1b::/48,12,2a01:8840:1b::/48
2a01:8840:1ba::/48,4,2a01:8840:1ba::/48
2a01:8840:1bb::/48,12,2a01:8840:1bb::/48
2a01:8840:1bc::/48,4,2a01:8840:1bc::/48
2a01:8840:1be::/48,13,2a01:8840:1be::/48
2a01:8840:1bf::/48,10,2a01:8840:1bf::/48
2a01:8840:1c0::/48,11,2a01:8840:1c0::/48
2a01:8840:1c::/48,10,2a01:8840:1c::/48
2a01:8840:1d::/48,16,2a01:8840:1d::/48
2a01:8840:1e::/48,11,2a01:8840:1e::/48
2a01:8840:1f::/48,12,2a01:8840:1f::/48
2a01:8840:20::/48,10,2a01:8840:20::/48
2a01:8840:21::/48,17,2a01:8840:21::/48
2a01:8840:22::/48,11,2a01:8840:22::/48
2a01:8840:23::/48,12,2a01:8840:23::/48
2a01:8840:24::/48,11,2a01:8840:24::/48
2a01:8840:25::/48,17,2a01:8840:25::/48
2a01:8840:26::/48,12,2a01:8840:26::/48
2a01:8840:27::/48,12,2a01:8840:27::/48
2a01:8840:28::/48,10,2a01:8840:28::/48
2a01:8840:29::/48,16,2a01:8840:29::/48
2a01:8840:2::/48,10,2a01:8840:2::/48
2a01:8840:2a::/48,12,2a01:8840:2a::/48
2a01:8840:2b::/48,12,2a01:8840:2b::/48
2a01:8840:2c::/48,11,2a01:8840:2c::/48
2a01:8840:2d::/48,17,2a01:8840:2d::/48
2a01:8840:2e::/48,11,2a01:8840:2e::/48
2a01:8840:2f::/48,12,2a01:8840:2f::/48
2a01:8840:30::/48,11,2a01:8840:30::/48
2a01:8840:31::/48,15,2a01:8840:31::/48
2a01:8840:32::/48,11,2a01:8840:32::/48
2a01:8840:33::/48,12,2a01:8840:33::/48
2a01:8840:34::/48,10,2a01:8840:34::/48
2a01:8840:35::/48,17,2a01:8840:35::/48
2a01:8840:36::/48,12,2a01:8840:36::/48
2a01:8840:37::/48,12,2a01:8840:37::/48
2a01:8840:38::/48,10,2a01:8840:38::/48
2a01:8840:39::/48,17,2a01:8840:39::/48
2a01:8840:3::/48,7,2a01:8840:3::/48
2a01:8840:3a::/48,11,2a01:8840:3a::/48
2a01:8840:3b::/48,12,2a01:8840:3b::/48
2a01:8840:3c::/48,11,2a01:8840:3c::/48
2a01:8840:3d::/48,16,2a01:8840:3d::/48
2a01:8840:3e::/48,12,2a01:8840:3e::/48
2a01:8840:3f::/48,12,2a01:8840:3f::/48
2a01:8840:40::/48,11,2a01:8840:40::/48
2a01:8840:41::/48,16,2a01:8840:41::/48
2a01:8840:42::/48,11,2a01:8840:42::/48
2a01:8840:43::/48,12,2a01:8840:43::/48
2a01:8840:44::/48,10,2a01:8840:44::/48
2a01:8840:45::/48,17,2a01:8840:45::/48
2a01:8840:4::/48,15,2a01:8840:4::/48
2a01:8840:4a::/48,12,2a01:8840:4a::/48
2a01:8840:4b::/48,12,2a01:8840:4b::/48
2a01:8840:4c::/48,10,2a01:8840:4c::/48
2a01:8840:4d::/48,16,2a01:8840:4d::/48
2a01:8840:4e::/48,11,2a01:8840:4e::/48
2a01:8840:4f::/48,12,2a01:8840:4f::/48
2a01:8840:50::/48,10,2a01:8840:50::/48
2a01:8840:51::/48,17,2a01:8840:51::/48
2a01:8840:52::/48,11,2a01:8840:52::/48
2a01:8840:53::/48,12,2a01:8840:53::/48
2a01:8840:54::/48,11,2a01:8840:54::/48
2a01:8840:55::/48,17,2a01:8840:55::/48
2a01:8840:56::/48,11,2a01:8840:56::/48
2a01:8840:57::/48,11,2a01:8840:57::/48
2a01:8840:58::/48,9,2a01:8840:58::/48
2a01:8840:59::/48,15,2a01:8840:59::/48
2a01:8840:5::/48,16,2a01:8840:5::/48
2a01:8840:5a::/48,11,2a01:8840:5a::/48
2a01:8840:5b::/48,11,2a01:8840:5b::/48
2a01:8840:5c::/48,9,2a01:8840:5c::/48
2a01:8840:5d::/48,16,2a01:8840:5d::/48
2a01:8840:5e::/48,12,2a01:8840:5e::/48
2a01:8840:5f::/48,11,2a01:8840:5f::/48
2a01:8840:60::/48,9,2a01:8840:60::/48
2a01:8840:61::/48,17,2a01:8840:61::/48
2a01:8840:62::/48,11,2a01:8840:62::/48
2a01:8840:63::/48,12,2a01:8840:63::/48
2a01:8840:64::/48,10,2a01:8840:64::/48
2a01:8840:66::/48,12,2a01:8840:66::/48
2a01:8840:67::/48,12,2a01:8840:67::/48
2a01:8840:68::/48,11,2a01:8840:68::/48
2a01:8840:69::/48,17,2a01:8840:69::/48
2a01:8840:6::/48,13,2a01:8840:6::/48
2a01:8840:6a::/48,12,2a01:8840:6a::/48
2a01:8840:6b::/48,12,2a01:8840:6b::/48
2a01:8840:6c::/48,10,2a01:8840:6c::/48
2a01:8840:6d::/48,16,2a01:8840:6d::/48
2a01:8840:6e::/48,11,2a01:8840:6e::/48
2a01:8840:6f::/48,12,2a01:8840:6f::/48
2a01:8840:70::/48,10,2a01:8840:70::/48
2a01:8840:71::/48,17,2a01:8840:71::/48
2a01:8840:72::/48,12,2a01:8840:72::/48
2a01:8840:73::/48,11,2a01:8840:73::/48
2a01:8840:74::/48,10,2a01:8840:74::/48
2a01:8840:75::/48,16,2a01:8840:75::/48
2a01:8840:76::/48,11,2a01:8840:76::/48
2a01:8840:77::/48,12,2a01:8840:77::/48
2a01:8840:78::/48,10,2a01:8840:78::/48
2a01:8840:79::/48,17,2a01:8840:79::/48
2a01:8840:7::/48,12,2a01:8840:7::/48
2a01:8840:7a::/48,12,2a01:8840:7a::/48
2a01:8840:7b::/48,12,2a01:8840:7b::/48
2a01:8840:7c::/48,10,2a01:8840:7c::/48
2a01:8840:7d::/48,16,2a01:8840:7d::/48
2a01:8840:7e::/48,11,2a01:8840:7e::/48
2a01:8840:7f::/48,12,2a01:8840:7f::/48
2a01:8840:80::/48,10,2a01:8840:80::/48
2a01:8840:81::/48,17,2a01:8840:81::/48
2a01:8840:82::/48,12,2a01:8840:82::/48
2a01:8840:83::/48,12,2a01:8840:83::/48
2a01:8840:84::/48,10,2a01:8840:84::/48
2a01:8840:85::/48,16,2a01:8840:85::/48
2a01:8840:86::/48,11,2a01:8840:86::/48
2a01:8840:87::/48,12,2a01:8840:87::/48
2a01:8840:88::/48,10,2a01:8840:88::/48
2a01:8840:89::/48,17,2a01:8840:89::/48
2a01:8840:8::/48,9,2a01:8840:8::/48
2a01:8840:8a::/48,12,2a01:8840:8a::/48
2a01:8840:8b::/48,12,2a01:8840:8b::/48
2a01:8840:8c::/48,10,2a01:8840:8c::/48
2a01:8840:8d::/48,16,2a01:8840:8d::/48
2a01:8840:8e::/48,11,2a01:8840:8e::/48
2a01:8840:8f::/48,12,2a01:8840:8f::/48
2a01:8840:90::/48,10,2a01:8840:90::/48
2a01:8840:91::/48,16,2a01:8840:91::/48
2a01:8840:92::/48,12,2a01:8840:92::/48
2a01:8840:93::/48,12,2a01:8840:93::/48
2a01:8840:94::/48,10,2a01:8840:94::/48
2a01:8840:95::/48,16,2a01:8840:95::/48
2a01:8840:96::/48,12,2a01:8840:96::/48
2a01:8840:97::/48,12,2a01:8840:97::/48
2a01:8840:98::/48,11,2a01:8840:98::/48
2a01:8840:99::/48,17,2a01:8840:99::/48
2a01:8840:9::/48,15,2a01:8840:9::/48
2a01:8840:9a::/48,11,2a01:8840:9a::/48
2a01:8840:9b::/48,12,2a01:8840:9b::/48
2a01:8840:9c::/48,10,2a01:8840:9c::/48
2a01:8840:9d::/48,16,2a01:8840:9d::/48
2a01:8840:9e::/48,11,2a01:8840:9e::/48
2a01:8840:9f::/48,12,2a01:8840:9f::/48
2a01:8840::/48,11,2a01:8840::/48
2a01:8840:a0::/48,10,2a01:8840:a0::/48
2a01:8840:a1::/48,17,2a01:8840:a1::/48
2a01:8840:a2::/48,12,2a01:8840:a2::/48
2a01:8840:a3::/48,12,2a01:8840:a3::/48
2a01:8840:a4::/48,10,2a01:8840:a4::/48
2a01:8840:a5::/48,16,2a01:8840:a5::/48
2a01:8840:a6::/48,11,2a01:8840:a6::/48
2a01:8840:a7::/48,12,2a01:8840:a7::/48
2a01:8840:a8::/48,11,2a01:8840:a8::/48
2a01:8840:a9::/48,17,2a01:8840:a9::/48
2a01:8840:aa::/48,11,2a01:8840:aa::/48
2a01:8840:ab::/48,12,2a01:8840:ab::/48
2a01:8840:ac::/48,10,2a01:8840:ac::/48
2a01:8840:ad::/48,16,2a01:8840:ad::/48
2a01:8840:ae::/48,12,2a01:8840:ae::/48
2a01:8840:af::/48,12,2a01:8840:af::/48
2a01:8840:b0::/48,11,2a01:8840:b0::/48
2a01:8840:b1::/48,16,2a01:8840:b1::/48
2a01:8840:b2::/48,12,2a01:8840:b2::/48
2a01:8840:b3::/48,12,2a01:8840:b3::/48
2a01:8840:b4::/48,10,2a01:8840:b4::/48
2a01:8840:b5::/48,16,2a01:8840:b5::/48
2a01:8840:b6::/48,11,2a01:8840:b6::/48
2a01:8840:b7::/48,12,2a01:8840:b7::/48
2a01:8840:b8::/48,10,2a01:8840:b8::/48
2a01:8840:b9::/48,16,2a01:8840:b9::/48
2a01:8840:ba::/48,11,2a01:8840:ba::/48
2a01:8840:bb::/48,12,2a01:8840:bb::/48
2a01:8840:bc::/48,10,2a01:8840:bc::/48
2a01:8840:bd::/48,16,2a01:8840:bd::/48
2a01:8840:be::/48,11,2a01:8840:be::/48
2a01:8840:bf::/48,11,2a01:8840:bf::/48
2a01:8840:c0::/48,7,2a01:8840:c0::/48
2a01:8840:c1::/48,16,2a01:8840:c1::/48
2a01:8840:c2::/48,11,2a01:8840:c2::/48
2a01:8840:c3::/48,12,2a01:8840:c3::/48
2a01:8840:c4::/48,11,2a01:8840:c4::/48
2a01:8840:c5::/48,17,2a01:8840:c5::/48
2a01:8840:c6::/48,11,2a01:8840:c6::/48
2a01:8840:c7::/48,12,2a01:8840:c7::/48
2a01:8840:c8::/48,10,2a01:8840:c8::/48
2a01:8840:c9::/48,16,2a01:8840:c9::/48
2a01:8840:ca::/48,12,2a01:8840:ca::/48
2a01:8840:cb::/48,12,2a01:8840:cb::/48
2a01:8840:cc::/48,10,2a01:8840:cc::/48
2a01:8840:cd::/48,16,2a01:8840:cd::/48
2a01:8840:ce::/48,12,2a01:8840:ce::/48
2a01:8840:cf::/48,12,2a01:8840:cf::/48
2a01:8840:d0::/48,10,2a01:8840:d0::/48
2a01:8840:d1::/48,16,2a01:8840:d1::/48
2a01:8840:d2::/48,11,2a01:8840:d2::/48
2a01:8840:d3::/48,12,2a01:8840:d3::/48
2a01:8840:d4::/48,10,2a01:8840:d4::/48
2a01:8840:d5::/48,16,2a01:8840:d5::/48
2a01:8840:d6::/48,12,2a01:8840:d6::/48
2a01:8840:d7::/48,12,2a01:8840:d7::/48
2a01:8840:d8::/48,11,2a01:8840:d8::/48
2a01:8840:d9::/48,16,2a01:8840:d9::/48
2a01:8840:da::/48,12,2a01:8840:da::/48
2a01:8840:db::/48,12,2a01:8840:db::/48
2a01:8840:dc::/48,10,2a01:8840:dc::/48
2a01:8840:dd::/48,17,2a01:8840:dd::/48
2a01:8840:de::/48,11,2a01:8840:de::/48
2a01:8840:df::/48,11,2a01:8840:df::/48
2a01:8840:e0::/48,10,2a01:8840:e0::/48
2a01:8840:e1::/48,17,2a01:8840:e1::/48
2a01:8840:e2::/48,11,2a01:8840:e2::/48
2a01:8840:e3::/48,12,2a01:8840:e3::/48
2a01:8840:e4::/48,10,2a01:8840:e4::/48
2a01:8840:e5::/48,16,2a01:8840:e5::/48
2a01:8840:e6::/48,11,2a01:8840:e6::/48
2a01:8840:e7::/48,12,2a01:8840:e7::/48
2a01:8840:e8::/48,10,2a01:8840:e8::/48
2a01:8840:e9::/48,16,2a01:8840:e9::/48
2a01:8840:ea::/48,12,2a01:8840:ea::/48
2a01:8840:eb::/48,12,2a01:8840:eb::/48
2a01:8840:ec::/48,10,2a01:8840:ec::/48
2a01:8840:ed::/48,17,2a01:8840:ed::/48
2a01:8840:ee::/48,11,2a01:8840:ee::/48
2a01:8840:ef::/48,12,2a01:8840:ef::/48
2a01:8840:f0::/48,10,2a01:8840:f0::/48
2a01:8840:f1::/48,16,2a01:8840:f1::/48
2a01:8840:f4::/48,15,2a01:8840:f4::/48
2a01:8840:f5::/48,16,2a01:8840:f5::/48
2a01:8840:f6::/48,16,2a01:8840:f6::/48
2a01:8840:f7::/48,16,2a01:8840:f7::/48
2a01:8840:f8::/48,16,2a01:8840:f8::/48
2a01:8840:f9::/48,17,2a01:8840:f9::/48
2a01:8840:fa::/48,16,2a01:8840:fa::/48
2a01:8840:fb::/48,17,2a01:8840:fb::/48
2a01:8900::/48,2,2a01:8900::/32
2a01:c8:100::/48,25,2a01:c8:100::/40
2a01:c8:101::/48,26,2a01:c8:100::/40
2a01:c9c0:c000::/48,2,2a01:c9c0:c000::/48
2a01:c9c0:c008::/48,6,2a01:c9c0:c008::/48
2a01:c9c0:c009::/48,4,2a01:c9c0:c009::/48
2a01:c9c0:c00c::/48,5,2a01:c9c0:c00c::/48
2a01:c9c0:c060::/48,4,2a01:c9c0:c060::/48
2a02:21a8::/48,2,2a02:21a8::/48
2a02:2350:6::/48,5,2a02:2350::/32
2a02:250:3::/48,3,2a02:250:3::/48
2a02:250:ffff::/48,2,2a02:250:ffff::/48
2a02:2528:104::/48,2,2a02:2528::/29
2a02:2528:204::/48,2,2a02:2528::/29
2a02:26f0:117::/48,9,2a02:26f0:117::/48
2a02:26f0:67::/48,11,2a02:26f0:67::/48
2a02:2890:efff::/48,4,2a02:2890:efff::/48
2a02:2e0:cd4d::/48,2,2a02:2e0:cd4d::/48
2a02:2f01:100::/48,3,2a02:2f01:100::/48
2a02:2f09:3100::/48,4,2a02:2f09:3100::/48
2a02:4780:84::/48,10,2a02:4780:84::/48
2a02:4780::/48,2,2a02:4780::/48
2a02:5420:1::/48,5,2a02:5420:1::/48
2a02:568:4000::/48,2,2a02:568::/32
2a02:568:4002::/48,2,2a02:568::/32
2a02:568:4007::/48,2,2a02:568::/32
2a02:568:4008::/48,2,2a02:568::/32
2a02:568::/48,2,2a02:568::/32
2a02:568:fe00::/48,8,2a02:568:fe00::/48
2a02:568:fe02::/48,5,2a02:568:fe02::/48
2a02:6a80:530e::/48,8,2a02:6a80:530e::/48
2a02:6b8:23::/48,4,2a02:6b8:23::/48
2a02:6ea0:babe::/48,15,2a02:6ea0:babe::/48
2a02:6ea0:cd00::/48,28,2a02:6ea0:cd00::/48
2a02:6ea0:cd77::/48,28,2a02:6ea0:cd77::/48
2a02:751:aaaa::/48,3,2a02:750::/29
2a02:850:ffe0::/48,27,2a02:850:ffe0::/48
2a02:850:ffe5::/48,25,2a02:850:ffe5::/48
2a02:850:ffe6::/48,20,2a02:850:ffe6::/48
2a02:850:ffe7::/48,17,2a02:850:ffe7::/48
2a02:957::/48,6,2a02:957::/48
2a02:b48:8300::/48,11,2a02:b48:8300::/40
2a02:b48:8301::/48,11,2a02:b48:8300::/40
2a02:b48:8400::/48,11,2a02:b48:8400::/40
2a02:b48:8401::/48,12,2a02:b48:8400::/40
2a02:b48:8402::/48,12,2a02:b48:8400::/40
2a02:b48:8500::/48,2,2a02:b48:8500::/40
2a02:b48:8800::/48,5,2a02:b48:8800::/40
2a02:b48:8a00::/48,6,2a02:b48:8a00::/40
2a02:b48:9000::/48,11,2a02:b48:9000::/40
2a02:b48:9001::/48,11,2a02:b48:9000::/40
2a02:b48:9100::/48,11,2a02:b48:9100::/40
2a02:b48:9101::/48,11,2a02:b48:9100::/40
2a02:d21:20::/48,53,2a02:d21:20::/44
2a02:e980:107::/48,15,2a02:e980:107::/48
2a02:e980:108::/48,12,2a02:e980:108::/48
2a02:e980:109::/48,16,2a02:e980:109::/48
2a02:e980:10::/48,4,2a02:e980:10::/48
2a02:e980:10a::/48,13,2a02:e980:10a::/48
2a02:e980:10b::/48,3,2a02:e980:10b::/48
2a02:e980:10c::/48,10,2a02:e980:10c::/48
2a02:e980:10d::/48,16,2a02:e980:10d::/48
2a02:e980:10e::/48,13,2a02:e980:10e::/48
2a02:e980:10f::/48,3,2a02:e980:10f::/48
2a02:e980:110::/48,13,2a02:e980:110::/48
2a02:e980:111::/48,13,2a02:e980:111::/48
2a02:e980:112::/48,12,2a02:e980:112::/48
2a02:e980:113::/48,3,2a02:e980:113::/48
2a02:e980:114::/48,3,2a02:e980:114::/48
2a02:e980:115::/48,3,2a02:e980:115::/48
2a02:e980:116::/48,2,2a02:e980:116::/48
2a02:e980:117::/48,2,2a02:e980:117::/48
2a02:e980:118::/48,2,2a02:e980:118::/48
2a02:e980:119::/48,2,2a02:e980:119::/48
2a02:e980:11::/48,4,2a02:e980:11::/48
2a02:e980:11a::/48,2,2a02:e980:11a::/48
2a02:e980:11b::/48,2,2a02:e980:11b::/48
2a02:e980:11c::/48,2,2a02:e980:11c::/48
2a02:e980:11d::/48,2,2a02:e980:11d::/48
2a02:e980:11e::/48,2,2a02:e980:11e::/48
2a02:e980:11f::/48,2,2a02:e980:11f::/48
2a02:e980:120::/48,2,2a02:e980:120::/48
2a02:e980:121::/48,2,2a02:e980:121::/48
2a02:e980:122::/48,2,2a02:e980:122::/48
2a02:e980:123::/48,2,2a02:e980:123::/48
2a02:e980:124::/48,2,2a02:e980:124::/48
2a02:e980:127::/48,9,2a02:e980:127::/48
2a02:e980:128::/48,10,2a02:e980:128::/48
2a02:e980:129::/48,17,2a02:e980:129::/48
2a02:e980:12::/48,4,2a02:e980:12::/48
2a02:e980:12a::/48,15,2a02:e980:12a::/48
2a02:e980:12b::/48,13,2a02:e980:12b::/48
2a02:e980:12c::/48,13,2a02:e980:12c::/48
2a02:e980:12d::/48,3,2a02:e980:12d::/48
2a02:e980:12e::/48,3,2a02:e980:12e::/48
2a02:e980:12f::/48,2,2a02:e980:12f::/48
2a02:e980:130::/48,2,2a02:e980:130::/48
2a02:e980:131::/48,2,2a02:e980:131::/48
2a02:e980:132::/48,2,2a02:e980:132::/48
2a02:e980:133::/48,2,2a02:e980:133::/48
2a02:e980:134::/48,2,2a02:e980:134::/48
2a02:e980:135::/48,2,2a02:e980:135::/48
2a02:e980:136::/48,2,2a02:e980:136::/48
2a02:e980:137::/48,2,2a02:e980:137::/48
2a02:e980:138::/48,2,2a02:e980:138::/48
2a02:e980:139::/48,2,2a02:e980:139::/48
2a02:e980:13::/48,4,2a02:e980:13::/48
2a02:e980:13c::/48,2,2a02:e980:13c::/48
2a02:e980:13d::/48,2,2a02:e980:13d::/48
2a02:e980:13e::/48,2,2a02:e980:13e::/48
2a02:e980:13f::/48,2,2a02:e980:13f::/48
2a02:e980:140::/48,4,2a02:e980:140::/48
2a02:e980:141::/48,3,2a02:e980:141::/48
2a02:e980:142::/48,2,2a02:e980:142::/48
2a02:e980:143::/48,2,2a02:e980:143::/48
2a02:e980:146::/48,10,2a02:e980:146::/48
2a02:e980:147::/48,17,2a02:e980:147::/48
2a02:e980:148::/48,16,2a02:e980:148::/48
2a02:e980:149::/48,12,2a02:e980:149::/48
2a02:e980:14::/48,4,2a02:e980:14::/48
2a02:e980:14a::/48,13,2a02:e980:14a::/48
2a02:e980:14b::/48,6,2a02:e980:14b::/48
2a02:e980:14c::/48,6,2a02:e980:14c::/48
2a02:e980:14d::/48,3,2a02:e980:14d::/48
